price,area,bedrooms,bathrooms,address
8.5,73.2,2.0,2.0,quận 2
7.0,68.9,2.0,2.0,quận 2
8.0,73.2,2.0,2.0,quận 2
8.2,73.2,2.0,2.0,quận 2
11.5,95.3,3.0,2.0,quận 2
13.0,93.2,3.0,2.0,quận 2
8.7,71.7,2.0,2.0,quận 2
13.8,95.7,3.0,2.0,quận 2
8.7,71.7,2.0,2.0,quận 2
12.5,101.1,3.0,2.0,quận 2
12.9,95.7,3.0,2.0,quận 2
12.0,73.8,2.0,2.0,quận 2
9.8,71.7,2.0,2.0,quận 2
12.0,71.7,2.0,2.0,quận 2
8.6,77.1,2.0,2.0,quận 2
8.3,73.8,2.0,2.0,quận 2
11.0,93.2,3.0,2.0,quận 2
11.2,101.1,3.0,2.0,quận 2
8.3,76.2,2.0,2.0,quận 2
7.1,68.9,2.0,2.0,quận 2
3.52,58.9,2.0,2.0,quận 9
4.2,69.2,2.0,2.0,quận 9
4.85,103.6,3.0,2.0,quận 9
3.25,69.0,2.0,2.0,quận 9
3.0,59.2,2.0,2.0,quận 9
3.2,69.2,2.0,2.0,quận 9
4.35,69.5,2.0,2.0,quận 9
4.0,82.3,3.0,2.0,quận 9
3.05,69.0,2.0,2.0,quận 9
3.9,85.2,2.0,2.0,quận 9
3.4,62.5,2.0,2.0,quận 9
3.85,81.5,3.0,2.0,quận 9
3.9,82.0,3.0,2.0,quận 9
4.0,81.5,3.0,2.0,quận 9
20.0,70.0,2.0,2.0,quận 2
8.0,72.8,2.0,2.0,quận 2
9.0,76.2,2.0,2.0,quận 2
12.0,93.2,3.0,2.0,quận 2
8.5,71.7,2.0,2.0,quận 2
6.8,68.9,2.0,2.0,quận 2
7.5,73.2,2.0,2.0,quận 2
9.0,76.2,2.0,2.0,quận 2
8.4,73.1,2.0,2.0,quận 2
7.7,72.8,2.0,2.0,quận 2
7.2,68.9,2.0,2.0,quận 2
9.0,73.8,2.0,2.0,quận 2
8.4,76.2,2.0,2.0,quận 2
13.0,95.7,3.0,2.0,quận 2
7.8,73.2,2.0,2.0,quận 2
8.77,71.7,2.0,2.0,quận 2
10.0,97.45,3.0,2.0,quận 9
5.9,97.5,3.0,2.0,quận 9
5.1,70.6,2.0,2.0,quận 9
4.89,73.88,2.0,2.0,quận 9
19.7,80.0,2.0,2.0,quận 2
2.3,74.0,2.0,2.0,nhà bè
7.25,74.2,2.0,2.0,quận 2
7.2,72.6,2.0,2.0,quận 2
8.6,75.0,2.0,2.0,quận 2
8.0,74.2,2.0,2.0,quận 2
7.4,74.2,2.0,2.0,quận 2
8.8,76.8,2.0,2.0,quận 2
7.8,76.8,2.0,2.0,quận 2
12.8,96.4,3.0,2.0,quận 2
16.0,95.6,3.0,2.0,quận 2
7.8,75.4,2.0,2.0,quận 2
9.9,75.0,2.0,2.0,quận 2
12.5,96.4,3.0,2.0,quận 2
10.1,95.6,3.0,2.0,quận 2
9.0,76.8,2.0,2.0,quận 2
8.7,75.4,2.0,2.0,quận 2
7.2,81.5,2.0,2.0,quận 4
3.5,81.3,3.0,2.0,quận 9
2.8,74.0,2.0,2.0,quận 8
3.3,81.3,3.0,2.0,quận 9
2.4,70.1,2.0,2.0,quận 9
2.9,70.0,2.0,2.0,quận 9
3.3,69.4,2.0,2.0,quận 9
2.6,59.0,2.0,2.0,quận 9
3.4,81.7,3.0,2.0,quận 9
2.6,69.0,2.0,2.0,quận 9
7.3,99.37,3.0,2.0,quận 9
9.3,74.0,2.0,2.0,quận 2
6.4,64.6,2.0,2.0,quận 2
2.3,61.5,2.0,2.0,quận 9
2.85,69.3,2.0,2.0,quận 9
2.7,67.0,2.0,2.0,quận 9
2.75,69.0,2.0,2.0,quận 9
2.68,69.2,2.0,2.0,quận 9
2.9,69.2,2.0,2.0,quận 9
2.8,69.0,2.0,2.0,quận 9
2.7,69.4,2.0,2.0,quận 9
3.1,70.0,2.0,2.0,quận 9
2.65,69.0,2.0,2.0,quận 9
2.3,67.6,2.0,2.0,quận 9
2.8,67.6,2.0,2.0,quận 9
2.55,69.0,2.0,2.0,quận 9
3.97,78.9,2.0,2.0,quận 9
3.3,81.7,3.0,2.0,quận 9
2.85,69.3,2.0,2.0,quận 9
2.8,69.4,2.0,2.0,quận 9
3.0,69.0,3.0,2.0,quận 9
2.9,67.8,2.0,2.0,quận 9
2.86,69.2,2.0,2.0,quận 9
2.8,69.0,2.0,2.0,quận 9
20.0,104.0,2.0,2.0,quận 1
18.0,70.57,2.0,2.0,quận 2
15.0,83.0,2.0,2.0,quận 2
3.0,66.5,2.0,2.0,quận 9
20.0,127.03,3.0,2.0,quận 2
5.4,72.0,2.0,2.0,quận 2
3.4,69.0,2.0,2.0,quận 9
3.0,69.3,2.0,2.0,quận 9
2.8,68.0,2.0,2.0,quận 9
2.4,61.5,2.0,2.0,quận 9
2.85,67.5,2.0,2.0,quận 9
2.7,69.0,2.0,2.0,quận 9
2.9,69.4,2.0,2.0,quận 9
2.58,58.9,2.0,2.0,quận 9
8.8,102.0,2.0,2.0,quận 2
3.2,69.2,2.0,2.0,quận 9
2.5,67.6,2.0,2.0,quận 9
2.8,67.0,2.0,2.0,nhà bè
3.31,81.7,3.0,2.0,quận 9
