price,area,bedrooms,bathrooms,address,price_per_m2
4.7,70.96,2.0,2.0,nhà bè,0.06623449830890643
19.0,142.0,3.0,2.0,quận 2,0.13380281690140844
20.0,110.0,2.0,2.0,quận 1,0.18181818181818182
9.45,80.5,2.0,2.0,quận 7,0.11739130434782608
3.35,67.0,2.0,0.0,quận 9,0.05
3.6,48.0,1.0,1.0,quận 10,0.075
7.02,95.0,3.0,2.0,quận 7,0.07389473684210526
1.95,74.0,2.0,2.0,quận 8,0.02635135135135135
4.4,70.96,2.0,2.0,nhà bè,0.062006764374295385
2.3,52.0,1.0,1.0,quận 8,0.044230769230769226
3.52,58.9,2.0,2.0,quận 9,0.05976230899830221
2.55,63.5,2.0,2.0,quận 4,0.04015748031496063
6.15,50.0,4.0,5.0,quận 8,0.12300000000000001
4.2,74.15,2.0,2.0,quận 9,0.056641942009440324
7.4,74.2,2.0,2.0,quận 2,0.09973045822102426
7.2,82.0,2.0,2.0,bình thạnh,0.0878048780487805
10.5,120.0,3.0,2.0,quận 2,0.0875
5.8,86.0,2.0,2.0,quận 10,0.06744186046511627
3.8,90.0,2.0,2.0,quận 3,0.042222222222222223
4.5,75.0,2.0,2.0,nhà bè,0.06
15.8,74.0,5.0,5.0,tân bình,0.21351351351351353
5.2,93.0,2.0,2.0,quận 7,0.05591397849462366
5.869,55.0,1.0,1.0,quận 2,0.1067090909090909
21.98,96.0,3.0,2.0,quận 1,0.22895833333333335
15.7,86.0,2.0,2.0,quận 2,0.1825581395348837
4.4,115.0,2.0,2.0,quận 8,0.0382608695652174
4.9,65.0,4.0,0.0,bình tân,0.07538461538461538
82.0,303.0,6.0,6.0,gò vấp,0.2706270627062706
8.8,76.8,2.0,2.0,quận 2,0.11458333333333334
7.0,100.0,3.0,2.0,quận 9,0.07
7.58,46.0,5.0,4.0,phú nhuận,0.16478260869565217
13.0,94.0,2.0,2.0,quận 2,0.13829787234042554
2.25,50.0,1.0,1.0,quận 8,0.045
3.5,56.0,2.0,1.0,nhà bè,0.0625
6.2,58.0,2.0,1.0,quận 3,0.10689655172413794
21.86,561.0,15.0,16.0,quận 9,0.038966131907308375
11.3,60.0,9.0,9.0,bình thạnh,0.18833333333333335
28.8,642.0,28.0,28.0,quận 9,0.04485981308411215
7.9,74.0,2.0,2.0,quận 1,0.10675675675675676
2.7,69.0,2.0,2.0,quận 9,0.0391304347826087
5.4,53.7,1.0,1.0,bình thạnh,0.1005586592178771
12.0,117.0,3.0,2.0,bình thạnh,0.10256410256410256
24.8,70.0,2.0,2.0,quận 2,0.3542857142857143
4.5,71.0,2.0,2.0,nhà bè,0.06338028169014084
2.8,69.4,2.0,2.0,quận 9,0.04034582132564841
2.0,50.0,2.0,2.0,bình thạnh,0.04
11.7,88.0,2.0,2.0,quận 2,0.13295454545454544
6.1,50.0,3.0,3.0,tân bình,0.122
2.8,69.0,2.0,2.0,quận 9,0.04057971014492753
8.8,72.0,2.0,2.0,quận 2,0.12222222222222223
55.0,205.0,4.0,3.0,quận 1,0.2682926829268293
120.0,364.2,5.0,5.0,quận 7,0.3294892915980231
2.5,59.1,2.0,1.0,quận 9,0.04230118443316413
18.0,126.0,6.0,5.0,quận 7,0.14285714285714285
47.0,87.8,3.0,0.0,quận 3,0.5353075170842825
1.505,61.0,2.0,2.0,quận 5,0.024672131147540983
7.5,50.7,1.0,1.0,quận 2,0.14792899408284022
3.25,83.0,2.0,2.0,quận 6,0.0391566265060241
3.275,74.3,2.0,2.0,bình thạnh,0.04407806191117093
8.0,81.0,1.0,1.0,quận 2,0.09876543209876543
7.0,85.3,2.0,2.0,tân phú,0.08206330597889801
2.5,47.0,2.0,2.0,quận 9,0.05319148936170213
3.97,78.9,2.0,2.0,quận 9,0.05031685678073511
1.625,58.0,2.0,1.0,quận 3,0.028017241379310345
1.95,47.0,1.0,1.0,quận 9,0.04148936170212766
5.75,99.0,1.0,2.0,quận 4,0.05808080808080808
1.45,70.0,2.0,2.0,quận 8,0.020714285714285713
3.8,80.0,2.0,2.0,quận 10,0.0475
22.0,71.2,2.0,2.0,quận 2,0.3089887640449438
2.4,47.0,1.0,1.0,quận 9,0.05106382978723404
4.0,82.3,3.0,2.0,quận 9,0.04860267314702309
1.49,95.0,3.0,2.0,quận 8,0.01568421052631579
15.4,90.0,4.0,4.0,tân bình,0.1711111111111111
4.4,67.6,2.0,2.0,quận 9,0.06508875739644972
3.6,69.0,2.0,2.0,quận 9,0.052173913043478265
6.8,86.0,2.0,2.0,quận 10,0.07906976744186046
2.2,59.1,2.0,1.0,quận 9,0.03722504230118444
6.4,64.6,2.0,2.0,quận 2,0.09907120743034058
15.8,94.0,4.0,4.0,tân bình,0.16808510638297874
4.4,75.0,2.0,2.0,quận 9,0.05866666666666667
27.5,220.8,3.0,4.0,quận 2,0.12454710144927536
53.0,205.0,4.0,3.0,quận 1,0.25853658536585367
2.48,55.0,2.0,1.0,quận 9,0.04509090909090909
6.8,65.0,2.0,1.0,quận 4,0.10461538461538461
32.0,193.0,3.0,3.0,quận 2,0.16580310880829016
13.4,110.0,3.0,2.0,quận 2,0.12181818181818183
3.1,63.0,2.0,1.0,quận 9,0.049206349206349205
4.4,69.16,2.0,2.0,nhà bè,0.06362058993637942
6.5,78.0,2.0,2.0,phú nhuận,0.08333333333333333
1.9,46.7,1.0,1.0,quận 9,0.04068522483940042
17.0,144.0,4.0,4.0,quận 3,0.11805555555555555
7.5,102.0,3.0,2.0,quận 7,0.07352941176470588
1.399,61.0,2.0,2.0,quận 6,0.022934426229508198
1.28,77.0,2.0,2.0,quận 2,0.016623376623376623
17.0,70.0,6.0,5.0,tân phú,0.24285714285714285
3.9,82.0,3.0,2.0,quận 9,0.0475609756097561
3.1,70.0,2.0,2.0,thủ đức,0.04428571428571429
2.45,59.0,2.0,1.0,quận 9,0.041525423728813564
13.9,74.0,6.0,0.0,gò vấp,0.18783783783783783
10.8,112.0,2.0,2.0,quận 2,0.09642857142857143
0.001,70.0,8.0,12.0,quận 5,1.4285714285714285e-05
5.3,70.0,2.0,1.0,quận 4,0.0757142857142857
11.26,121.0,3.0,2.0,quận 1,0.09305785123966942
1.64,72.0,2.0,2.0,quận 3,0.022777777777777775
2.75,69.0,2.0,2.0,quận 9,0.03985507246376811
4.4,70.0,2.0,2.0,nhà bè,0.06285714285714286
5.68,88.0,3.0,2.0,quận 7,0.06454545454545454
4.4,69.18,2.0,2.0,nhà bè,0.06360219716681122
3.9,51.0,1.0,1.0,quận 6,0.07647058823529411
1.95,48.0,2.0,2.0,gò vấp,0.040625
8.6,75.0,2.0,2.0,quận 2,0.11466666666666667
1.64,62.0,2.0,1.0,quận 5,0.026451612903225806
1.65,62.0,2.0,1.0,quận 6,0.02661290322580645
18.0,350.0,13.0,13.0,bình thạnh,0.05142857142857143
3.09,75.0,3.0,2.0,quận 8,0.0412
4.2,68.0,2.0,2.0,bình tân,0.061764705882352944
5.7,80.0,2.0,2.0,nhà bè,0.07125000000000001
41.0,157.0,3.0,3.0,quận 2,0.2611464968152866
2.79,85.0,2.0,2.0,quận 7,0.03282352941176471
10.3,97.0,2.0,2.0,quận 2,0.10618556701030929
2.92,68.0,2.0,1.0,quận 4,0.04294117647058823
25.0,127.0,3.0,2.0,quận 2,0.1968503937007874
1.55,95.0,3.0,2.0,quận 2,0.01631578947368421
10.5,88.0,2.0,2.0,quận 2,0.11931818181818182
3.7,66.66,2.0,2.0,quận 7,0.05550555055505551
21.0,80.0,2.0,2.0,quận 2,0.2625
5.869,55.0,1.0,1.0,quận 2,0.1067090909090909
0.007,30.0,1.0,1.0,quận 3,0.00023333333333333333
3.6,82.0,2.0,2.0,quận 3,0.04390243902439025
6.0,74.0,2.0,2.0,quận 9,0.08108108108108109
13.9,114.4,3.0,2.0,bình thạnh,0.1215034965034965
4.85,90.0,2.0,2.0,quận 6,0.05388888888888888
27.0,188.0,4.0,5.0,bình thạnh,0.14361702127659576
1.1,68.0,2.0,2.0,quận 3,0.016176470588235296
12.8,120.0,3.0,3.0,quận 2,0.10666666666666667
1.95,36.0,1.0,1.0,quận 9,0.05416666666666667
5.82,79.7,2.0,2.0,nhà bè,0.07302383939774153
6.2,82.0,2.0,2.0,quận 4,0.07560975609756097
8.5,80.0,3.0,2.0,quận 3,0.10625
5.6,48.2,1.0,1.0,quận 2,0.11618257261410787
3.6,70.0,2.0,2.0,quận 9,0.05142857142857143
3.43,48.7,1.0,1.0,quận 9,0.0704312114989733
17.5,90.0,15.0,16.0,bình thạnh,0.19444444444444445
2.7,70.0,3.0,2.0,quận 12,0.038571428571428576
2.6,59.0,2.0,1.0,quận 9,0.04406779661016949
7.3,59.0,4.0,5.0,bình thạnh,0.12372881355932203
13.1,123.0,3.0,2.0,bình thạnh,0.10650406504065041
1.835,81.0,2.0,2.0,quận 4,0.02265432098765432
1.459,73.0,2.0,1.0,quận 5,0.019986301369863013
13.0,100.0,2.0,2.0,quận 2,0.13
25.0,220.0,4.0,3.0,quận 2,0.11363636363636363
3.65,80.0,2.0,2.0,quận 5,0.045625
29.0,220.0,3.0,4.0,quận 2,0.1318181818181818
2.2,55.0,2.0,2.0,bình thạnh,0.04
4.6,92.0,3.0,2.0,quận 9,0.049999999999999996
1.524,57.0,2.0,1.0,quận 3,0.02673684210526316
1.65,64.0,1.0,1.0,quận 7,0.02578125
5.49,58.0,1.0,2.0,quận 3,0.0946551724137931
5.2,70.0,3.0,2.0,quận 6,0.07428571428571429
6.7,94.0,3.0,2.0,nhà bè,0.07127659574468086
3.58,48.7,1.0,1.0,quận 9,0.07351129363449692
2.6,67.0,2.0,2.0,bình thạnh,0.03880597014925373
15.2,400.0,7.0,5.0,quận 2,0.038
2.6,59.0,2.0,1.0,quận 9,0.04406779661016949
1.69,1.0,2.0,2.0,quận 3,1.69
3.9,85.2,2.0,2.0,quận 9,0.04577464788732394
4.25,53.0,2.0,1.0,quận 2,0.08018867924528301
8.45,105.0,5.0,6.0,bình thạnh,0.08047619047619047
7.8,73.2,2.0,2.0,quận 2,0.10655737704918032
3.65,44.0,1.0,1.0,quận 7,0.08295454545454545
1.5699999999999998,72.0,2.0,2.0,quận 3,0.021805555555555554
4.4,70.0,2.0,2.0,nhà bè,0.06285714285714286
9.0,70.0,2.0,2.0,quận 1,0.12857142857142856
11.5,72.0,2.0,0.0,quận 2,0.1597222222222222
69.0,220.0,4.0,4.0,quận 7,0.31363636363636366
4.15,74.0,2.0,2.0,quận 9,0.056081081081081084
4.1,71.67,2.0,2.0,quận 9,0.057206641551555734
2.85,69.3,2.0,2.0,quận 9,0.04112554112554113
5.9,95.0,3.0,2.0,nhà bè,0.06210526315789474
8.0,86.0,2.0,2.0,bình thạnh,0.09302325581395349
2.96,59.0,2.0,1.0,quận 9,0.05016949152542373
3.25,55.0,1.0,1.0,quận 9,0.05909090909090909
11.0,120.0,3.0,2.0,quận 2,0.09166666666666666
14.0,130.0,2.0,2.0,quận 2,0.1076923076923077
14.3,105.2,6.0,6.0,thủ đức,0.1359315589353612
1.46,84.0,2.0,2.0,quận 4,0.01738095238095238
3.66,1.0,2.0,2.0,quận 3,3.66
10.2,48.0,1.0,1.0,quận 1,0.2125
13.0,139.0,4.0,2.0,quận 10,0.09352517985611511
1.625,58.0,2.0,1.0,quận 3,0.028017241379310345
9.2,70.0,2.0,1.0,quận 1,0.13142857142857142
5.25,60.0,4.0,5.0,bình tân,0.0875
6.5,94.81,3.0,2.0,quận 7,0.06855816896951798
2.025,55.0,1.0,1.0,quận 3,0.03681818181818182
12.4,103.0,3.0,2.0,quận 10,0.1203883495145631
3.1,63.0,1.0,1.0,quận 9,0.049206349206349205
45.0,90.0,3.0,3.0,quận 1,0.5
25.0,184.0,3.0,2.0,quận 2,0.1358695652173913
4.4,69.19,2.0,2.0,nhà bè,0.06359300476947537
17.0,100.0,3.0,2.0,quận 1,0.17
2.15,77.0,2.0,2.0,quận 3,0.02792207792207792
2.015,72.0,2.0,2.0,quận 4,0.027986111111111114
12.5,117.0,3.0,2.0,quận 2,0.10683760683760683
16.8,135.0,3.0,2.0,quận 2,0.12444444444444445
3.6,68.0,2.0,2.0,tân phú,0.052941176470588235
6.9,54.8,1.0,1.0,quận 2,0.1259124087591241
9.5,60.0,4.0,4.0,gò vấp,0.15833333333333333
3.0,49.0,1.0,1.0,quận 8,0.061224489795918366
13.0,95.7,3.0,2.0,quận 2,0.13584117032392895
5.0,83.0,3.0,2.0,quận 7,0.060240963855421686
24.9,189.0,16.0,17.0,quận 2,0.13174603174603175
9.1,84.66,2.0,2.0,quận 2,0.10748877864398772
9.3,57.0,1.0,1.0,quận 2,0.1631578947368421
5.4,114.0,3.0,2.0,quận 7,0.04736842105263158
3.4,70.0,2.0,2.0,nhà bè,0.04857142857142857
3.3,81.7,3.0,2.0,quận 9,0.04039167686658506
3.9,74.0,2.0,2.0,quận 9,0.0527027027027027
14.8,93.0,10.0,10.0,gò vấp,0.15913978494623657
4.7,115.0,2.0,2.0,quận 8,0.0408695652173913
6.75,80.0,2.0,2.0,quận 4,0.084375
37.0,325.9,4.0,6.0,quận 2,0.11353175820803929
11.0,135.0,3.0,2.0,bình thạnh,0.08148148148148149
2.3,59.1,2.0,1.0,quận 9,0.03891708967851099
2.2,52.0,1.0,1.0,quận 6,0.04230769230769231
9.7,75.0,3.0,3.0,quận 9,0.12933333333333333
3.7,69.19,2.0,2.0,quận 7,0.05347593582887701
24.0,127.0,3.0,2.0,quận 2,0.1889763779527559
2.48,59.0,2.0,1.0,quận 9,0.04203389830508474
9.9,91.0,2.0,2.0,quận 2,0.1087912087912088
2.7,69.0,2.0,2.0,quận 9,0.0391304347826087
7.9,73.0,2.0,2.0,quận 2,0.10821917808219178
13.0,112.0,3.0,2.0,quận 2,0.11607142857142858
3.8,66.0,2.0,2.0,quận 7,0.05757575757575757
1.77,55.0,1.0,1.0,quận 3,0.03218181818181818
36.0,120.0,3.0,2.0,quận 2,0.3
35.0,197.0,4.0,0.0,bình thạnh,0.17766497461928935
10.9,86.0,3.0,4.0,tân bình,0.12674418604651164
2.4,57.0,2.0,1.0,quận 7,0.042105263157894736
6.6,79.0,2.0,2.0,quận 10,0.08354430379746836
3.66,1.0,2.0,2.0,quận 3,3.66
9.0,76.2,2.0,2.0,quận 2,0.11811023622047244
7.9,79.0,3.0,2.0,quận 3,0.1
4.2,87.0,3.0,2.0,quận 5,0.04827586206896552
4.35,48.0,1.0,1.0,quận 2,0.090625
1.78,46.5,1.0,1.0,quận 9,0.038279569892473116
6.3,110.0,3.0,2.0,quận 7,0.057272727272727274
17.9,158.0,4.0,5.0,quận 7,0.11329113924050632
3.2,69.2,2.0,2.0,quận 9,0.046242774566473986
18.0,80.0,2.0,2.0,quận 2,0.225
1.389,60.0,2.0,1.0,quận 9,0.02315
23.0,142.0,3.0,3.0,quận 2,0.1619718309859155
10.39,121.0,3.0,2.0,quận 1,0.08586776859504133
3.4,66.66,2.0,2.0,quận 7,0.051005100510051006
2.75,70.0,2.0,2.0,quận 9,0.039285714285714285
4.4,70.0,2.0,2.0,nhà bè,0.06285714285714286
3.0,66.5,2.0,2.0,quận 9,0.045112781954887216
3.65,44.0,1.0,1.0,quận 7,0.08295454545454545
4.13,63.0,2.0,1.0,quận 7,0.06555555555555555
2.15,106.6,3.0,2.0,quận 3,0.020168855534709193
9.8,94.0,3.0,2.0,quận 2,0.10425531914893618
1.77,60.0,2.0,1.0,quận 3,0.029500000000000002
2.85,67.5,2.0,2.0,quận 9,0.042222222222222223
33.4,144.0,4.0,4.0,quận 1,0.23194444444444443
12.9,95.7,3.0,2.0,quận 2,0.13479623824451412
1.53,75.0,2.0,2.0,quận 4,0.0204
3.6,82.0,2.0,2.0,quận 3,0.04390243902439025
4.5,115.0,2.0,2.0,quận 8,0.0391304347826087
2.2,59.0,2.0,1.0,quận 9,0.03728813559322034
13.2,250.0,35.0,5.0,quận 9,0.0528
3.1,70.0,2.0,2.0,quận 9,0.04428571428571429
1.4,73.0,2.0,1.0,quận 5,0.01917808219178082
9.0,76.8,2.0,2.0,quận 2,0.1171875
3.925,87.0,2.0,2.0,bình thạnh,0.04511494252873563
6.2,65.0,2.0,1.0,quận 4,0.09538461538461539
4.6,70.0,2.0,2.0,nhà bè,0.06571428571428571
2.95,98.0,3.0,3.0,quận 3,0.03010204081632653
2.8,69.0,2.0,2.0,quận 9,0.04057971014492753
13.5,100.0,2.0,2.0,quận 2,0.135
15.9,108.0,3.0,2.0,bình thạnh,0.14722222222222223
12.0,59.22,1.0,1.0,quận 2,0.20263424518743667
8.7,81.0,2.0,2.0,quận 2,0.1074074074074074
1.37,30.9,1.0,1.0,quận 9,0.044336569579288033
5.1,80.0,2.0,2.0,quận 9,0.06375
10.3,74.0,2.0,2.0,quận 2,0.1391891891891892
1.15,95.0,3.0,2.0,quận 8,0.012105263157894735
1.86,68.0,2.0,2.0,quận 8,0.02735294117647059
14.9,100.0,15.0,15.0,bình thạnh,0.149
5.69,95.0,3.0,2.0,bình chánh,0.059894736842105264
8.48,121.0,3.0,2.0,tân phú,0.07008264462809918
6.1,57.0,1.0,1.0,quận 2,0.10701754385964912
6.7,72.86,2.0,2.0,quận 9,0.09195717814987647
2.67,86.0,2.0,2.0,tân phú,0.031046511627906975
2.26,1.0,2.0,2.0,quận 3,2.26
33.0,160.68,3.0,2.0,quận 2,0.20537714712471994
3.0,59.2,2.0,2.0,quận 9,0.05067567567567567
2.0,28.6,1.0,1.0,quận 9,0.06993006993006992
5.45,84.0,2.0,2.0,thủ đức,0.06488095238095239
5.5,41.0,1.0,1.0,quận 6,0.13414634146341464
17.8,79.0,2.0,2.0,quận 1,0.22531645569620254
11.7,88.0,2.0,2.0,quận 2,0.13295454545454544
1.25,30.0,1.0,1.0,quận 9,0.041666666666666664
18.9,130.0,3.0,2.0,bình thạnh,0.14538461538461536
13.0,93.2,3.0,2.0,quận 2,0.13948497854077252
4.2,69.16,2.0,2.0,nhà bè,0.06072874493927126
3.25,55.0,2.0,2.0,quận 9,0.05909090909090909
1.98,49.0,2.0,1.0,bình thạnh,0.04040816326530612
1.55,85.0,3.0,2.0,quận 8,0.018235294117647058
11.0,96.4,3.0,2.0,quận 2,0.11410788381742738
3.28,69.0,2.0,2.0,quận 9,0.04753623188405797
4.4,69.11,2.0,2.0,nhà bè,0.06366661843437998
49.0,160.0,4.0,2.0,quận 1,0.30625
7.8,73.2,2.0,2.0,quận 2,0.10655737704918032
28.0,188.0,4.0,3.0,bình thạnh,0.14893617021276595
17.3,105.0,3.0,3.0,quận 2,0.16476190476190478
12.8,124.0,3.0,2.0,quận 2,0.1032258064516129
5.3,66.81,2.0,2.0,quận 7,0.07932944170034426
6.5,58.0,2.0,1.0,quận 3,0.11206896551724138
11.0,138.0,3.0,3.0,quận 10,0.07971014492753623
23.0,217.0,3.0,2.0,quận 2,0.10599078341013825
11.0,110.0,3.0,2.0,quận 7,0.1
2.9,67.8,2.0,2.0,quận 9,0.04277286135693215
14.8,177.0,4.0,4.0,quận 7,0.08361581920903956
4.4,71.03,2.0,2.0,nhà bè,0.061945656764747295
5.5,66.0,2.0,2.0,quận 7,0.08333333333333333
1.5699999999999998,72.0,2.0,2.0,quận 3,0.021805555555555554
12.0,120.0,3.0,2.0,bình thạnh,0.1
7.0,71.7,2.0,2.0,quận 2,0.09762900976290097
2.65,69.2,2.0,2.0,quận 9,0.038294797687861266
7.8,94.0,2.0,2.0,quận 7,0.08297872340425531
9.8,87.0,2.0,2.0,quận 10,0.11264367816091955
9.2,66.0,6.0,6.0,bình thạnh,0.13939393939393938
6.0,54.0,2.0,2.0,tân phú,0.1111111111111111
7.5,87.0,2.0,2.0,quận 2,0.08620689655172414
2.85,85.0,2.0,3.0,quận 7,0.033529411764705884
12.5,76.0,2.0,1.0,quận 1,0.16447368421052633
1.18,79.0,2.0,2.0,quận 8,0.014936708860759493
5.3,70.0,2.0,2.0,quận 7,0.0757142857142857
4.15,65.0,2.0,1.0,quận 7,0.06384615384615386
4.9,95.0,3.0,2.0,nhà bè,0.05157894736842106
2.9,69.2,2.0,2.0,quận 9,0.04190751445086705
1.735,60.0,2.0,2.0,quận 3,0.028916666666666667
2.2,62.0,2.0,1.0,bình thạnh,0.035483870967741936
3.5,66.0,2.0,2.0,quận 7,0.05303030303030303
53.0,205.0,4.0,3.0,quận 1,0.25853658536585367
8.3,104.0,2.0,2.0,quận 10,0.07980769230769232
59.0,160.0,4.0,0.0,quận 1,0.36875
20.0,56.0,1.0,1.0,quận 1,0.35714285714285715
4.5,73.93,2.0,2.0,quận 9,0.06086838901663735
23.5,153.0,4.0,3.0,bình thạnh,0.15359477124183007
29.5,181.0,20.0,20.0,bình thạnh,0.16298342541436464
3.5,100.0,2.0,2.0,quận 5,0.035
7.8,76.8,2.0,2.0,quận 2,0.1015625
9.699,230.0,18.0,18.0,quận 9,0.042169565217391305
17.5,69.0,2.0,2.0,quận 2,0.2536231884057971
0.007,30.0,1.0,1.0,quận 3,0.00023333333333333333
2.3,61.5,2.0,2.0,quận 9,0.03739837398373983
1.36,67.0,2.0,2.0,bình thạnh,0.02029850746268657
13.5,116.0,3.0,2.0,bình thạnh,0.11637931034482758
13.5,144.0,4.0,4.0,quận 9,0.09375
6.68,75.0,4.0,5.0,gò vấp,0.08906666666666667
3.2,60.0,2.0,1.0,quận 5,0.05333333333333334
3.9,59.8,2.0,0.0,bình chánh,0.06521739130434782
65.0,340.0,4.0,4.0,quận 2,0.19117647058823528
5.7,150.0,3.0,2.0,quận 8,0.038
2.65,65.0,2.0,1.0,quận 9,0.040769230769230766
14.8,77.0,4.0,5.0,tân phú,0.19220779220779222
1.15,71.0,2.0,2.0,quận 5,0.01619718309859155
3.9,74.0,2.0,2.0,quận 7,0.0527027027027027
12.0,120.0,3.0,2.0,quận 2,0.1
1.53,70.0,2.0,2.0,quận 6,0.021857142857142856
4.2,106.0,2.0,2.0,quận 8,0.03962264150943397
4.5,115.0,2.0,2.0,quận 8,0.0391304347826087
3.0,59.2,2.0,2.0,quận 9,0.05067567567567567
1.28,60.0,2.0,2.0,quận 9,0.021333333333333333
2.88,65.5,2.0,2.0,quận 9,0.04396946564885496
3.85,85.0,2.0,2.0,quận 10,0.045294117647058825
3.29,141.0,3.0,2.0,bình thạnh,0.023333333333333334
2.4,37.0,1.0,1.0,quận 7,0.06486486486486487
2.3,67.6,2.0,2.0,quận 9,0.034023668639053255
15.0,83.0,2.0,2.0,quận 2,0.18072289156626506
16.0,80.0,10.0,10.0,bình thạnh,0.2
1.86,68.0,2.0,2.0,quận 3,0.02735294117647059
7.235,50.0,1.0,1.0,quận 1,0.1447
8.6,108.0,3.0,2.0,quận 10,0.07962962962962962
4.9,69.5,2.0,2.0,nhà bè,0.07050359712230217
4.3,52.33,2.0,1.0,quận 7,0.08217083890693674
3.7,61.0,2.0,1.0,quận 4,0.060655737704918035
1.88,88.0,2.0,2.0,quận 3,0.021363636363636362
5.8,114.0,3.0,2.0,quận 7,0.05087719298245614
5.7,71.42,2.0,2.0,nhà bè,0.07980957714925792
2.6,69.0,2.0,2.0,quận 9,0.03768115942028986
4.95,86.0,3.0,2.0,quận 7,0.05755813953488372
3.25,53.8,1.0,1.0,quận 9,0.0604089219330855
24.6,69.0,2.0,2.0,quận 2,0.3565217391304348
21.0,129.0,3.0,2.0,quận 2,0.16279069767441862
4.0,81.0,3.0,2.0,quận 9,0.04938271604938271
27.95,75.0,2.0,2.0,quận 1,0.37266666666666665
6.5,151.0,7.0,7.0,quận 9,0.04304635761589404
15.6,86.0,2.0,2.0,quận 2,0.18139534883720929
17.0,144.0,4.0,4.0,quận 3,0.11805555555555555
7.3,77.0,2.0,2.0,quận 7,0.09480519480519481
8.3,89.0,2.0,2.0,bình thạnh,0.09325842696629215
23.0,142.0,3.0,3.0,quận 2,0.1619718309859155
7.5,96.0,2.0,2.0,tân phú,0.078125
2.35,58.5,2.0,1.0,quận 9,0.040170940170940174
23.0,140.0,3.0,2.0,quận 2,0.16428571428571428
19.9,382.5,20.0,20.0,quận 9,0.05202614379084967
15.0,100.0,2.0,2.0,quận 2,0.15
4.95,73.0,2.0,2.0,quận 10,0.06780821917808219
17.0,116.0,3.0,3.0,quận 1,0.14655172413793102
4.5,70.0,2.0,2.0,quận 9,0.06428571428571428
43.0,139.0,2.0,2.0,quận 1,0.30935251798561153
5.5,103.96,3.0,2.0,nhà bè,0.0529049634474798
9.0,100.0,3.0,2.0,quận 4,0.09
13.5,91.0,8.0,8.0,tân bình,0.14835164835164835
68.0,138.0,3.0,2.0,quận 2,0.4927536231884058
7.9,99.0,2.0,2.0,quận 7,0.0797979797979798
8.4,71.7,2.0,2.0,quận 2,0.11715481171548117
7.8,55.06,1.0,1.0,quận 2,0.1416636396658191
25.0,63.12,1.0,1.0,quận 1,0.3960709759188847
4.4,70.0,2.0,2.0,nhà bè,0.06285714285714286
9.6,72.0,2.0,2.0,bình thạnh,0.13333333333333333
5.4,79.0,2.0,1.0,nhà bè,0.06835443037974684
6.3,57.77,1.0,1.0,quận 2,0.10905314176908429
3.0,72.0,2.0,2.0,bình thạnh,0.041666666666666664
22.5,1182.0,48.0,48.0,quận 9,0.01903553299492386
7.2,72.0,2.0,2.0,quận 3,0.1
1.125,59.0,2.0,2.0,quận 9,0.019067796610169493
14.0,154.0,3.0,2.0,quận 2,0.09090909090909091
3.6,82.0,2.0,2.0,quận 3,0.04390243902439025
6.8,84.0,2.0,2.0,quận 7,0.08095238095238096
7.6,54.0,1.0,1.0,bình thạnh,0.14074074074074072
3.3,53.91,1.0,1.0,quận 9,0.06121313299944352
2.9,45.0,2.0,2.0,quận 4,0.06444444444444444
8.3,96.0,3.0,2.0,quận 2,0.08645833333333335
15.0,105.0,2.0,2.0,bình thạnh,0.14285714285714285
4.85,103.6,3.0,2.0,quận 9,0.04681467181467181
17.9,215.0,6.0,4.0,gò vấp,0.08325581395348837
8.4,76.2,2.0,2.0,quận 2,0.11023622047244094
5.85,48.0,20.0,2.0,tân phú,0.121875
1.45,64.0,2.0,2.0,quận 3,0.02265625
19.0,142.0,3.0,3.0,quận 2,0.13380281690140844
3.2,56.0,2.0,1.0,bình tân,0.05714285714285715
1.505,110.0,3.0,3.0,quận 2,0.01368181818181818
1.15,71.0,2.0,2.0,quận 5,0.01619718309859155
33.0,118.5,3.0,2.0,quận 1,0.27848101265822783
55.0,165.0,3.0,2.0,quận 1,0.3333333333333333
1.8,46.5,1.0,1.0,quận 9,0.03870967741935484
13.0,113.0,3.0,2.0,quận 2,0.11504424778761062
9.18,100.0,3.0,2.0,quận 9,0.09179999999999999
3.69,66.66,2.0,2.0,quận 7,0.05535553555355536
6.2,65.0,2.0,1.0,quận 4,0.09538461538461539
7.0,102.0,3.0,2.0,quận 10,0.06862745098039216
26.0,160.0,4.0,3.0,bình thạnh,0.1625
1.6800000000000002,60.0,2.0,2.0,quận 9,0.028000000000000004
3.205,72.0,2.0,2.0,quận 3,0.04451388888888889
20.5,127.0,3.0,2.0,quận 2,0.16141732283464566
5.15,73.0,2.0,2.0,quận 10,0.07054794520547945
23.0,150.0,4.0,3.0,bình thạnh,0.15333333333333332
12.0,93.2,3.0,2.0,quận 2,0.12875536480686695
3.19,53.0,1.0,1.0,quận 7,0.06018867924528302
6.8,81.0,7.0,7.0,tân bình,0.08395061728395062
3.15,73.0,2.0,2.0,quận 9,0.043150684931506846
2.445,74.0,2.0,2.0,quận 8,0.033040540540540536
4.52,74.4,2.0,2.0,quận 9,0.060752688172043
6.8,82.0,2.0,2.0,quận 7,0.08292682926829269
24.12,220.0,3.0,4.0,quận 2,0.10963636363636364
2.8,70.0,2.0,2.0,quận 9,0.04
2.68,69.3,2.0,2.0,quận 9,0.03867243867243868
